name,badge_1,badge_2,badge_3,mrp,discounted_price,discount,rating,rating_count,link
GENERIC 803 ABS Workstation CHAIRSS  ,,Sponsored,,,,,,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A03991642TG8S5TYQQLPP&url=%2FGENERIC-803-ABS-Workstation-CHAIRSS%2Fdp%2FB0949BTCB3%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Dchair%26qid%3D1627617918%26sr%3D8-1-spons%26psc%3D1&qualifier=1627617918&id=5412680029385050&widgetName=sp_atf
"Manifair Black Office Chair Set of 2 3 and 5 (Black, 2)  ",,Sponsored,,,,,,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A07898462PBZYA7GPLSQM&url=%2FManifair-Black-Office-Chair-Set%2Fdp%2FB096FHX3M3%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3Dchair%26qid%3D1627617918%26sr%3D8-2-spons%26psc%3D1&qualifier=1627617918&id=5412680029385050&widgetName=sp_atf
Comfort Relax Modern Plastic Chair (Brown Color) New (6)  ,,Sponsored,,,,,,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0518894YTG1506PR8PV&url=%2FComfort-Relax-Modern-Plastic-Chair%2Fdp%2FB099F9QVPJ%2Fref%3Dsr_1_3_sspa%3Fdchild%3D1%26keywords%3Dchair%26qid%3D1627617918%26sr%3D8-3-spons%26psc%3D1&qualifier=1627617918&id=5412680029385050&widgetName=sp_atf
"AmazonBasics Metal, Leather Guest Chair, Black  ",Best sellerDeal of the Day ,Sponsored,,"₹11,000","₹6,109","Save ₹4,891 (44%)",4.3 out of 5 stars,"2,979",https://www.amazon.in/gp/bestsellers/kitchen/5689414031/ref=sr_bs_3_5689414031_1
Nilkamal European Plastic Chair (Brown)  ,,,,"₹3,499","₹3,198",Save ₹301 (9%),3.8 out of 5 stars,555,https://www.amazon.in/Nilkamal-Back-Plastic-Chair-Brown/dp/B07V87LYYW/ref=sr_1_5?dchild=1&keywords=chair&qid=1627617918&sr=8-5
"AVRO FURNITURE 7756 Plastic Chair | Set of 4 | Matt and Gloss Pattern | for Dining Room, Bedroom, Kitchen, Living Room | Bearing Capacity up to 150Kg | Strong & Sturdy Structure | 1 Year Guarantee  ",Best seller,,,"₹3,499","₹2,599",Save ₹900 (26%),3.6 out of 5 stars,"1,432",https://www.amazon.in/gp/bestsellers/kitchen/5689449031/ref=sr_bs_5_5689449031_1
"Ikea Modern Chair (Steel , White)  ",,,,"₹1,648","₹1,275",Save ₹373 (23%),4.3 out of 5 stars,561,https://www.amazon.in/Ikea-Chair-White-Indoor-Outdoor/dp/B07FVHZZTD/ref=sr_1_7?dchild=1&keywords=chair&qid=1627617918&sr=8-7
"Ikea Italian Chair (Wood , Black)  ",Best seller,,,"₹1,599","₹1,350",Save ₹249 (16%),4.1 out of 5 stars,970,https://www.amazon.in/gp/bestsellers/kitchen/5689456031/ref=sr_bs_7_5689456031_1
"Supreme Futura Plastic Chairs for Home and Office (Set of 2, Brown)  ",,,,"₹2,400","₹1,649",Save ₹751 (31%),4.0 out of 5 stars,219,https://www.amazon.in/Supreme-Futura-Stacking-Chair-Brown/dp/B07MBQX6MZ/ref=sr_1_9?dchild=1&keywords=chair&qid=1627617918&sr=8-9
Chetan Plast Virgn Plastic Toofan Chair Set of 1 Matt and Gloss Pattern for Dining Room Bedroom Kitchen Living Room Bearing Capacity up to 3.500 Kg Strong & Sturdy Structure Color Mulicolor  ,,,,"₹1,599",₹698,Save ₹901 (56%),4.6 out of 5 stars,4,https://www.amazon.in/Chetan-Plast-Capacity-Structure-Mulicolor/dp/B098J87HCF/ref=sr_1_10?dchild=1&keywords=chair&qid=1627617918&sr=8-10
