name,badge_1,badge_2,badge_3,badge_4,mrp,discounted_price,discount,rating,rating_count,link
Venox Multicoloured Crepe Straight Kurti,,,,,"Rs. 3,999",Rs.  875,78% Off,4.0,(1),https://www.snapdeal.com/product/venox-multicoloured-crepe-straight-kurti/628990098201#bcrumbSearch:women%20kurti
Lerkiza Multicoloured Crepe Straight Kurti,,,14 orders in last 1 day,,"Rs. 2,299",Rs.  824,64% Off,3.5999999999999996,(117),https://www.snapdeal.com/product/lerkiza-multicoloured-crepe-straight-kurti/659276772236#bcrumbSearch:women%20kurti
Madhuram Textiles Multicoloured Rayon Anarkali Kurti,,,13 orders in last 1 day,,"Rs. 2,499",Rs.  739,70% Off,4.5,(53),https://www.snapdeal.com/product/madhuram-textiles-multicoloured-rayon-anarkali/659761161048#bcrumbSearch:women%20kurti
Neeta Creations Green Rayon A-line Kurti,,,284 orders in last 1 day,,"Rs. 4,999",Rs.  599,88% Off,3.8,(2637),https://www.snapdeal.com/product/neeta-creations-green-rayon-aline/652054967809#bcrumbSearch:women%20kurti
Venox Multicoloured Crepe Straight Kurti,,,,,"Rs. 3,999",Rs.  875,78% Off,4.4,(5),https://www.snapdeal.com/product/venox-multicoloured-crepe-straight-kurti/665579735888#bcrumbSearch:women%20kurti
Estela Green Cotton Anarkali Kurti,,,37 orders in last 1 day,,Rs. 999,Rs.  489,51% Off,3.8,(69),https://www.snapdeal.com/product/estela-green-cotton-anarkali-kurti/678558743784#bcrumbSearch:women%20kurti
HivaTrendz Black Crepe Straight Kurti,,,93 orders in last 1 day,,"Rs. 1,299",Rs.  250,81% Off,3.7,(595),https://www.snapdeal.com/product/hivatrendz-black-crepe-straight-kurti/663972341764#bcrumbSearch:women%20kurti
Anni Designer Women's light Green Cotton Printed Straight Kurta With Trouser,,,81 orders in last 1 day,,"Rs. 1,996",Rs.  539,73% Off,3.9000000000000004,(700),https://www.snapdeal.com/product/sherine-multicoloured-cotton-straight-kurti/657348374883#bcrumbSearch:women%20kurti
Lerkiza Multicoloured Crepe Straight Kurti,,,,,"Rs. 2,099",Rs.  825,61% Off,3.8,(5),https://www.snapdeal.com/product/lerkiza-multicoloured-crepe-straight-kurti/624267510672#bcrumbSearch:women%20kurti
Cfm Black Crepe A-line Kurti,,5 left!,26 orders in last 1 day,,Rs. 799,Rs.  349,56% Off,3.4000000000000004,(21),https://www.snapdeal.com/product/cfm-black-crepe-aline-kurti/661305676877#bcrumbSearch:women%20kurti
Rangrasiya Maroon Khadi Front Slit Kurti,,,35 orders in last 1 day,,"Rs. 1,999",Rs.  419,79% Off,3.7,(147),https://www.snapdeal.com/product/rangrasiya-maroon-khadi-front-slit/662987676154#bcrumbSearch:women%20kurti
Estela Red Rayon Anarkali Kurti,,,50 orders in last 7 days,,"Rs. 5,999",Rs.  775,87% Off,4.8,(8),https://www.snapdeal.com/product/estela-red-rayon-anarkali-kurti/686649695370#bcrumbSearch:women%20kurti
