name,badge_1,mrp,discounted_price,discount,rating,rating_count,link
Bali 3 Seater Sofa in Blue Colour, Best Seller,"₹ 35,999","₹ 18,099",(50% Off),,,https://www.pepperfry.com/bali-3-seater-sofa-in-blue-colour-by-trevi-furniture-1827558.html?type=search&pos=1:1&total_result=557&searchterm=&searchterm=sofa set&as=0&cat=0
Bali 3 Seater Sofa in Grey Colour, Best Seller,"₹ 35,999","₹ 18,099",(50% Off),,,https://www.pepperfry.com/bali-3-seater-sofa-in-grey-colour-by-trevi-furniture-1839410.html?type=search&pos=2:1&total_result=557&searchterm=&searchterm=sofa set&as=0&cat=0
Santiago RHS 3 Seater Sofa Set with Ottoman in Teal Green Colour, ,"₹ 99,990","₹ 45,799",(54% Off),,,https://www.pepperfry.com/santiago-6-seater-sofa-set-with-ottoman-in-teal-color-by-arra-1833909.html?type=search&pos=3:1&total_result=557&searchterm=&searchterm=sofa set&as=0&cat=0
Elora 3+2 Sofa Set in Teal Green Colour, ,"₹ 1,08,149","₹ 42,499",(61% Off),,,https://www.pepperfry.com/elora-3-2-sofa-set-in-green-colour-by-arra-1828249.html?type=search&pos=4:1&total_result=557&searchterm=&searchterm=sofa set&as=0&cat=0
Eiichi 3 Seater Sofa in Light Grey Colour, Best Seller,"₹ 28,407","₹ 14,999",(47% Off),,,https://www.pepperfry.com/eiichi-three-seater-sofa-in-light-grey-colour-by-mintuwd-1759269.html?type=search&pos=5:1&total_result=557&searchterm=&searchterm=sofa set&as=0&cat=0
Jerry 3+1+1 Seater Sofa in Choco Brown Colour, ,"₹ 51,426","₹ 44,947",(13% Off),,,https://www.pepperfry.com/jerry-311-seater-in-choco-brown-in-dark-brown-colour-by-a-globia-creations-1849894.html?type=search&pos=6:1&total_result=557&searchterm=&searchterm=sofa set&as=0&cat=0
Joy 3+2 Seater Sofa Set in Beige Colour, ,"₹ 80,000","₹ 33,199",(59% Off),,,https://www.pepperfry.com/joy-32-seater-sofa-set-in-beige-color-by-arra-1833901.html?type=search&pos=7:1&total_result=557&searchterm=&searchterm=sofa set&as=0&cat=0
Orting Solid Wood 2 Seater Sofa in Provincial Teak Finish, Best Seller,"₹ 52,999","₹ 27,999",(47% Off),,,https://www.pepperfry.com/orting-two-seater-sofa-in-provincial-teak-finish-by-woodsworth-1669179.html?type=search&pos=8:1&total_result=557&searchterm=&searchterm=sofa set&as=0&cat=0
Riviera Sofa Set ( 3+ 2) in Grey & Yellow Colour, ,"₹ 52,800","₹ 32,990",(38% Off),,,https://www.pepperfry.com/riviera-sofa-set-3-2-in-grey-yellow-colour-by-arra-1882654.html?type=search&pos=9:1&total_result=557&searchterm=&searchterm=sofa set&as=0&cat=0
Niki 3 Seater Sofa in Maroon Colour, ,"₹ 25,999","₹ 20,199",(22% Off),,,https://www.pepperfry.com/niki-3-seater-sofa-in-maroon-colour-by-febonic-1863963.html?type=search&pos=10:1&total_result=557&searchterm=&searchterm=sofa set&as=0&cat=0
Ladybug 3 Seater Sofa in Blue colour, ,"₹ 38,616","₹ 24,599",(36% Off),,,https://www.pepperfry.com/ladybug-three-seater-sofa-in-blue-colour-by-febonic-1749287.html?type=search&pos=11:1&total_result=557&searchterm=&searchterm=sofa set&as=0&cat=0
Rome Sofa Set (3+2) in Green Colour, ,"₹ 70,400","₹ 37,399",(47% Off),,,https://www.pepperfry.com/rome-sofa-set-32-in-green-colour-by-arra-1855139.html?type=search&pos=12:1&total_result=557&searchterm=&searchterm=sofa set&as=0&cat=0
