name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        Ride or Die Lip Balm    ,,,,"Sale Price₹ 545,00",,4.0 out of 5 stars,371 reviews ,https://www.elfcosmetics.comhttps://www.elfcosmetics.com/en_IN/ride-or-die-lip-balm/300173.html?dwvar_300173_color=Tough%20Cookie&cgid=lips-lip-balms-treatments
        Hydrating Core Lip Shine    ,,,,"Sale Price₹ 654,00",,4.4 out of 5 stars,105 reviews ,https://www.elfcosmetics.comhttps://www.elfcosmetics.com/en_IN/hydrating-core-lip-shine/300168.html?dwvar_300168_color=Joyful&cgid=lips-lip-balms-treatments
        Lip Exfoliator    ,             Holy 		Grail 	   ,,,"Sale Price₹ 436,00",,4.3 out of 5 stars,2073 reviews ,https://www.elfcosmetics.comhttps://www.elfcosmetics.com/en_IN/lip-exfoliator/400026.html?dwvar_400026_color=Lip%20Exfoliator&cgid=lips-lip-balms-treatments
        Jelly Pop Luscious Lip Mask    ,             New   ,,,"Sale Price₹ 654,00",,4.6 out of 5 stars,16 reviews ,https://www.elfcosmetics.com/en_IN/jelly-pop-luscious-lip-mask/81637.html?cgid=lips-lip-balms-treatments
        Bite-Size Balm    ,             New   ,,,"Sale Price₹ 436,00",,0.0 out of 5 stars, ,https://www.elfcosmetics.comhttps://www.elfcosmetics.com/en_IN/bite-size-balm/300196.html?dwvar_300196_color=Mint&cgid=lips-lip-balms-treatments
        Lip Primer & Plumper    ,,,,"Sale Price₹ 436,00",,3.4 out of 5 stars,523 reviews ,https://www.elfcosmetics.com/en_IN/lip-primer-and-plumper/82101.html?cgid=lips-lip-balms-treatments
        Lip Kiss Balm    ,,,,"Sale Price₹ 327,00",,3.8 out of 5 stars,165 reviews ,https://www.elfcosmetics.comhttps://www.elfcosmetics.com/en_IN/lip-kiss-balm/400027.html?dwvar_400027_color=Berry%20Sweet&cgid=lips-lip-balms-treatments
        Gotta Glow Lip Tint    ,,,"Original Price₹ 654,00","Sale Price₹ 257,00",,4.4 out of 5 stars,389 reviews ,https://www.elfcosmetics.comhttps://www.elfcosmetics.com/en_IN/gotta-glow-lip-tint/400016.html?dwvar_400016_color=Perfect%20Pink&cgid=lips-lip-balms-treatments
        Electric Mood x Tove Lo Hydrating Balm    ,             New   ,,,"Sale Price₹ 1.090,00",,3.0 out of 5 stars,2 reviews ,https://www.elfcosmetics.com/en_IN/electric-mood-x-tove-lo-hydrating-balm/82711.html?cgid=lips-lip-balms-treatments
